,Unnamed: 0,text,intent,intentId,len,labels
2859,2512,The password is forgotten.,Method of retrieving the payment password,00154201191187211121286ed4895296,4,163
2860,6719,The amount of the subway card was wrong.,Repeated Fee Deduction for Huawei Pay Traffic Card Swiping,00154140377723915917286ed488ffbf,10,23
2861,7296,Can I check in to a hotel by using my HuaweiPay eID?,Which of the following scenarios can eID be used in?,00154140377719915881286ed488ffbf,23,9
2862,3334,Bank card swipes subway to always want to brush twice ability to brush successful how to solve?,How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,21,122
2863,2363,"Beijing, Tianjin, Hebei, Guangzhou",What is the Beijing - Tianjin - Hebei Interconnection Card?,00154520509765022271286ed488ffbf,5,165
2864,2724,What can I do if my security phone number is no longer used?,How do I change the security phone and email address?,00154140377804317307286ed488ffbf,11,155
2865,2413,I forgot the payment code and the security.,Method of retrieving the payment password,00154201191187211121286ed4895296,11,163
2866,5880,Why does my phone automatically enter my wallet every time I power it on?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,19,49
2867,1583,"Hello, I am adding my ID card to Huawei Pay, but the system keeps prompting that the ID information is invalid. Why?","Why Does the Message ""Verifying the identity failed"" Display?",00154650828803127307286ed4895296,38,201
2868,1772,How do I delete the eID of a lost phone?,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,12,195
2869,6406,"When I recharge my transportation card with the money paid by Huawei, the money is deducted, but I still cannot get the money.",Huawei Pay Traffic Card Recharge Not Received,00154140377723915928286ed488ffbf,21,30
2870,7523,Are you there?,salutes,00148816742528531742005056a6636a,3,4
2871,2173,Why can't I swipe the card in Beijing?,Application scenario of the transportation card: application scope of the transportation joint card in each city,00154639869480709881286ed488d1a3,15,181
2872,2548,H-coins forget payment password,Method of retrieving the payment password,00154201191187211121286ed4895296,8,163
2873,1001,Deleting Transportation Cards on HUAWEI CLOUD,"How Do I Delete eIDs, Transportation Cards, and Bank Cards on HiCloud?",00155322594211827552286ed488d1a3,7,231
2874,1134,Why is the cloud space charged 6 RMB per month?,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,12,225
2875,3983,Why can't I bind my bank card?,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,9,93
2876,2640,"The system is updated, and the phone cannot be powered on. The account and password are required.",Forgot your Huawei ID password,00154140377804317328286ed488ffbf,18,161
2877,3484,Why is there no Huawei Pay for home payment?,Huawei Pay is not displayed on the third-party app payment screen.,00154140377758816720286ed488ffbf,12,119
2878,6905,How do I add a transportation card?,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,7,21
2879,7670,I'm a thief. What a piece of **.,insulting,00148816713313415029005056a6636a,6,2
2880,7509,Is there a connection?,salutes,00148816742528531742005056a6636a,4,4
2881,4970,Nova 5 doesn't have a key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,11,70
2882,2948,[Forgot][Account][Password][Mobile phone][Number][Deregister][What should I do?],How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,30,153
2883,6841,Why can't I see the added bus card in Huawei Pay?,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,17,21
2884,1180,How do I disable automatic fee deduction on WeChat?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,10,224
2885,4511,The key to the door has been added. You can't open it.,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,12,72
2886,1930,Why can't I use my transportation card on the Honor 20i?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,15,194
2887,7741,The traffic is deducted. What about the traffic discount?,Why Is the Traffic Charged by the Carrier After the Traffic Is Deducted from the Recharged Traffic?,2.28054752934534E+17,19,334
2888,4019,"Hello! I have successfully added a bank card, but the app does not exist after I open it again. What can I do if the information is displayed incorrectly after I add the bank card again?",Failed to Add a Bank Card,00154140377750316549286ed488ffbf,43,93
2889,664,"Lanzhou Huawei Pay payment, but also a penny?","Details of buses with 1 cent/50% discount - Shouguang, Langfang, Jiangyin, Lianyungang, Fuzhou, Guilin, Wuzhou, Inner Mongolia, Panjin",00156212029718355955286ed488dfeb,15,267
2890,6532,No option for adding a transportation card.,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,10,29
2891,6031,How do I directly invoke the card swiping screen?,A Method of Using Huawei Pay Traffic Card to Swipe the Consumption Quickly,00154140377723915946286ed488ffbf,10,46
2892,6083,What can I do if the system displays a message indicating that the ticket is invalid when I swipe the subway?,"When I swipe a card, the subway gate displays a message indicating that the ticket is invalid and asking me to contact the customer service personnel.",00154140377723915942286ed488ffbf,14,42
2893,4919,Do you have a key for Huawei WASAL00?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,13,70
2894,3926,Failed to Add a Bank Card,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,12,93
2895,65,Can I associate a bank card without NFC?,How do I add a bank card to Huawei Pay? (NFC and Huawei Pay are not supported.),00156826212688703132286ed4895296,15,309
2896,7758,Recharge invoice,How to Obtain the Recharge Invoice of the Mobile Phone Recharge Balance Deduction Activity,2.28053962073348E+17,6,331
2897,7361,Which Models Support eID?,Which models support the eID function?,00154140377719915880286ed488ffbf,11,8
2898,2531,What can I do if I forget my Huawei payment password and security question?,Method of retrieving the payment password,00154201191187211121286ed4895296,19,163
2899,5504,Why can't I swipe my transportation card?,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,7,58
2900,7219,Why can't I get a driver's license?,Why Cannot I See the eID Entry?,00154140377719915886286ed488ffbf,9,13
2901,7322,Can I check in to eid only in Shenzhen Hotel?,Which of the following scenarios can eID be used in?,00154140377719915881286ed488ffbf,13,9
2902,982,How do I use the wallet refund code?,How do I use the wallet refund code for quick refund?,00155469025008902210286ed488dfeb,9,233
2903,3264,Which Banks Support Huawei Pay to Mark Metro Gates?,Method of Using Bank Card to Swipe Bus and Metro,00154140377758816727286ed488ffbf,16,126
2904,880,The movie's already started. Are the tickets still in the wallet?,Will tickets disappear from the Huawei Pay after a movie starts or ends?,00155780414096400914286ed488ffbf,17,247
2905,1274,Can I use the key to my watch?,Can I use my watch after I add a transportation card to my phone?,00155194601228256191286ed488dfeb,9,223
2906,7204,When is it coming back?,How to get an incentive payment after participating in an incentive activity,00154140377721215900286ed488ffbf,7,14
2907,5009,How to use the NFC to brush the access control system?,Adding a Door Key,00154140377745116416286ed488ffbf,10,69
2908,3146,How do I use a membership card?,How to Use the Membership Card,00154140377758916733286ed488ffbf,7,132
2909,7201,How does Huawei pay rebates?,How to get an incentive payment after participating in an incentive activity,00154140377721215900286ed488ffbf,16,14
2910,6236,Hello. I have a traffic card for my Mate 9 account. How can I use or delete this card?,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,35,40
2911,2895,"Hello. Hello. I forgot my account and password, and my phone number is no longer in use. A white screen is displayed on your phone, prompting you to enter the password. How to solve the problem?",How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,46,153
2912,4490,Why can't I open the key 2 I added?,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,12,72
2913,1317,"The key to the door, the hotel, the room card.",What is a smart hotel room card?,00154901103533627698286ed4895296,7,218
2914,293,"Traffic card according to prompt upgrade, after recharging 0.1 yuan, the balance in original card did not have, how to return a responsibility?",What can I do if the original card balance is lost after a card update or migration?,00156350744375200293286ed488ffbf,34,287
2915,5084,Where's the door key?,Adding a Door Key,00154140377745116416286ed488ffbf,6,69
2916,1893,Why can't Huawei P20 Pro enable the Lingnantong transportation joint card?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,23,194
2917,5214,How Do I Delete a Simulated Access Card?,Viewing/Deleting a Door Key,00154140377745116413286ed488ffbf,12,66
2918,7485,What Is eID?,What Is eID?,00154140377719915878286ed488ffbf,8,6
2919,7642,Is anyone there?,salutes,00148816742528531742005056a6636a,6,4
2920,4125,The payment password cannot be set.,Changing the Payment Password,00154140377750316545286ed488ffbf,8,89
2921,1176,How do I disable the monthly package of HUAWEI Video?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,10,224
2922,2836,My Huawei phone is restored to its factory settings. I forgot my Huawei ID and the phone number I registered with has been disabled.,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,37,153
2923,1870,How do I activate a bus card on my Honor 20i?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,17,194
2924,7246,I don't want to use eID.,Deleting an eID,00154140377719915884286ed488ffbf,8,12
2925,5241,Viewing the key to an existing door,Viewing/Deleting a Door Key,00154140377745116413286ed488ffbf,7,66
2926,5133,Solution to the Problem that the Card Does Not Respond When the Key Is Added,Solution to the Problem that the Card Does Not Respond When the Key Is Added,00154140377745116415286ed488ffbf,16,68
2927,3847,Can I pay at Meituan?,"What's ""Quick Payers""?",00154140377750316554286ed488ffbf,8,97
2928,4215,Why do I exit the payment screen after fingerprint verification?,Exit the payment screen after fingerprint verification on the P10/P10 Plus,00154140377750316542286ed488ffbf,17,86
2929,6202,How do I delete a bus card from my watch?,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,9,40
2930,810,The reverse card fee of the transportation card is not received.,Shanghai Public Transport Card Time-Limited Free-of-Charge Activities,00155952870990975660286ed488ffbf,10,255
2931,6907,Where is the traffic card added to the wallet?,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,13,21
2932,3463,Hello! How do I use Huawei Pay in the Jingdong app? The payment page is not selected.,Huawei Pay is not displayed on the third-party app payment screen.,00154140377758816720286ed488ffbf,33,119
2933,4816,Why does my phone not support the function of adding a door key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,21,70
2934,5156,What's wrong with the door card simulation?,Solution to the Problem that the Card Does Not Respond When the Key Is Added,00154140377745116415286ed488ffbf,11,68
2935,6173,How do I delete a bus card from my wallet?,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,11,40
2936,136,Huawei Pay Querying the Credit Card Application Progress,Huawei Pay Querying the Credit Card Application Progress,00156801400710908390286ed488d1a3,13,301
2937,6994,Why is there no one card in Chongqing?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,12,20
2938,4777,Can I add a key to the Honor 9i?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,12,70
2939,6286,How do I add a physical transportation card?,Can I add a physical transportation card to the Huawei Pay?,00154140377723915938286ed488ffbf,9,39
2940,5700,How do I transfer my transportation card to my new phone?,Can I change my mobile phone to another one?,00154140377723915955286ed488ffbf,11,52
2941,6220,Will the balance be refunded if I delete a transportation card?,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,10,40
2942,1461,The bus card doesn't charge the money.,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,8,211
2943,820,Why isn't the 20 card fee refunded?,Shanghai Public Transport Card Time-Limited Free-of-Charge Activities,00155952870990975660286ed488ffbf,10,255
2944,5770,How do I exit the Huawei Pay?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,8,49
2945,612,What models support small change?,What models support small change?,00156317389577600093286ed488ffbf,8,272
2946,5937,How Do I Close the Mandatory Automatic Pop-up Page?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,13,49
2947,4900,There's no analog key card in the bag.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,9,70
2948,7374,Does Huawei Honor Paly support eID?,Which models support the eID function?,00154140377719915880286ed488ffbf,14,8
2949,490,When will my refund be settled?,Viewing the Refund Progress of Transportation Cards in the Huawei Pay,00156325994305300245286ed488ffbf,14,278
2950,3599,Unable to use my wallet payment code,What can I do if the payment code of my wallet is unavailable?,00154140377750416560286ed488ffbf,9,103
2951,1787,What should I do if my phone is stolen?,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,12,195
2952,4847,Which of the following phones can simulate an access card? (),Number of keys and models that can be added,00154140377745116417286ed488ffbf,12,70
2953,6011,"Turn off the payment function for me, will you?",The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,12,49
2954,4060,Bank Cards Cannot Be Added to HuaweiPay,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,16,93
2955,3585,Why does the Alipay shortcut icon overlap with the Huawei Pay icon?,Why does the Alipay shortcut icon overlap with the Huawei Pay icon?,00154140377750416563286ed488ffbf,25,106
2956,3411,What can I do if I fail to pay by credit card?,What can I do if my phone does not respond when I swipe a bank card?,00154140377758816721286ed488ffbf,10,120
2957,2770,The password cannot be reset.,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,6,153
2958,3874,What can I do if I cannot import my bank card or Jilin Tong Car Card to my new phone?,How to deal with the bound bank card after the mobile phone is repaired or returned or replaced?,00154140377750316551286ed488ffbf,30,94
2959,1554,Why is there no vibration reminder on the card swiping screen?,"Why doesn't my wallet vibrate when I enter the ""To be swiped"" screen?",00154658213211427373286ed4895296,14,205
2960,4820,"Hello, I can't find the key to the door on my phone.",Number of keys and models that can be added,00154140377745116417286ed488ffbf,13,70
2961,360,Why is there no bus card option in my wallet?,What can I do if I cannot see the entrance for adding Huawei Pay traffic cards?,00156350271606100292286ed488ffbf,16,286
2962,4699,Why isn't there a key in my Huawei Pay?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,16,70
2963,6048,How can I open a bus card easily?,A Method of Using Huawei Pay Traffic Card to Swipe the Consumption Quickly,00154140377723915946286ed488ffbf,13,46
2964,2907,"Hi, I forgot my Huawei account and password, and I changed my phone number. The original phone number is disabled, so I cannot send a verification code.",How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,39,153
2965,3644,What if I forget my password?,Method of resetting the security question,00154140377750416558286ed488ffbf,7,101
2966,2860,How can I register as a member on my new phone if I have registered my old phone with my new phone? I can't remember my old phone membership password.,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,32,153
2967,3247,Can I take the subway by using my UnionPay payment code?,Method of Using Bank Card to Swipe Bus and Metro,00154140377758816727286ed488ffbf,14,126
2968,7843,What did I get for $50?,Problem Set for the Activity of Subtracting 10 from 50 After Recharge,2.28047706973575E+17,12,315
2969,1139,Deduction information is more than the actual payment.,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,10,225
2970,3345,I failed to brush the subway with NFC.,How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,10,122
2971,1224,Cancel automatic monthly fee deduction,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,10,224
2972,1396,"My phone can read the bus card through NFC, but the recharge always fails.",How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,18,211
2973,165,Smart lock activity,"Huawei Pay 3rd Anniversary Celebration, Intelligent Barley Locking and Direct Deduction (CNY200)",00156679299460303235286ed488ffbf,5,296
2974,292,How can I transfer the balance after my original card is changed to a cloud card?,What can I do if the original card balance is lost after a card update or migration?,00156350744375200293286ed488ffbf,21,287
2975,3044,How Do I View the Expenditure Details in a Bill?,Method of Viewing Consumption Information in Bills,00154140377758916748286ed488ffbf,12,146
2976,6553,Can I open a SIM card on this phone?,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,6,29
2977,2584,My account and password are forgotten? I can't log in. I can't complain.,Forgot your Huawei ID password,00154140377804317328286ed488ffbf,24,161
2978,4584,Failed to find the access card to add the project.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,10,70
2979,2805,"I bought a new card, the account number is the old card, how to change the password forgotten?",How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,20,153
2980,6675,I swiped the card once today and buckled the money twice.,Repeated Fee Deduction for Huawei Pay Traffic Card Swiping,00154140377723915917286ed488ffbf,17,23
2981,5112,How do I use an NFC analog access card?,Adding a Door Key,00154140377745116416286ed488ffbf,12,69
2982,3860,Will my phone be stolen or updated if I lose it?,What can I do if I lose my bank card?,00154140377750316553286ed488ffbf,20,96
2983,3451,How to use huaweipay for NetEase koalas?,Huawei Pay is not displayed on the third-party app payment screen.,00154140377758816720286ed488ffbf,18,119
2984,3960,My Huawei Pay keeps failing to add bank cards.,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,15,93
2985,3663,Canceling Security Protection,Method of resetting the security question,00154140377750416558286ed488ffbf,4,101
2986,7773,The traffic is valid only in this month.,How long is the validity period of the traffic used for mobile phone recharge?,2.28053413508716E+17,8,329
2987,2781,I have registered an account on a Huawei METE 9 mobile phone. Now I disassemble the phone and forget the password. How can I deregister the account?,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,35,153
2988,1520,Why can't I access the Alipay QR code in my wallet?,How do I enable Alipay payment code?,00154760480152610141286ed488d1a3,13,208
2989,2691,Where can I open a Huawei ID?,What can I do if I can't log in with my Huawei ID?,00154140377804317316286ed488ffbf,8,158
2990,135,Where are we at with the credit cards?,Huawei Pay Querying the Credit Card Application Progress,00156801400710908390286ed488d1a3,10,301
2991,3277,Bus direct payment,Method of Using Bank Card to Swipe Bus and Metro,00154140377758816727286ed488ffbf,7,126
2992,4806,The wallet doesn't show the door key.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,8,70
2993,4581,I can't find the key to the door.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,6,70
2994,4344,Where can I use H-coins?,What are H-coins and H-coins cards?,00154140377750316532286ed488ffbf,6,77
2995,699,Recharge invoice for obtaining the Huawei Pay transportation card: transportation joint card of each city,Recharge invoice for obtaining the Huawei Pay transportation card: transportation joint card of each city,00156170546328001172286ed4895296,23,263
2996,4457,What is the relationship between fingerprint unlock and quick payment?,What is the relationship between the screen unlock fingerprint and the quick payment fingerprint?,00154140377750316527286ed488ffbf,16,73
2997,1764,The traffic card is invalid after the phone is repaired.,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,10,195
2998,7083,"Jiangsu traffic card Suzhou, in Lianyungang can be used?",Which cities does the transportation card support?,00154140377723915914286ed488ffbf,18,20
2999,601,Where can I enable zero Qian Tong?,How to Enable Change,00156317389577700099286ed488ffbf,8,273
3000,1533,How do I associate Alipay with HUAWEIPay for QR code payment?,How do I enable Alipay payment code?,00154760480152610141286ed488d1a3,21,208
3001,744,Add Driver License,Added the requirements for the model and wallet version of the electronic certificate photo.,00156169164054901159286ed4895296,5,259
3002,4495,My version is 9.0.2.310. Why is the door key not working?,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,25,72
3003,2785,What can I do if I forget my password and want to register a new Huawei ID?,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,44,153
3004,5248,Can the balance of Yang Chengtong refund?,Method of Refunding Balance of Yangcheng Pass Card,00154140377742916373286ed488ffbf,9,65
3005,4576,Doesn't this phone have a key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,10,70
3006,1262,How do I disable auto-renewal for disgusting Huawei Videos?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,15,224
3007,3343,A bank card doesn't work as a subway card.,How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,11,122
3008,5964,Automatically enable Huawei Pay after screen lock,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,13,49
3009,7422,Can I scan my electronic ID card?,Method of Enabling the eID Service,00154140377719915879286ed488ffbf,12,7
3010,6496,What does it mean if Cloud Flash Payment is not enabled?,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,12,29
3011,2675,Why can't I log in to the mobile game Huawei account?,What can I do if I can't log in with my Huawei ID?,00154140377804317316286ed488ffbf,14,158
3012,2359,Tianjin interconnection card,What is the Beijing - Tianjin - Hebei Interconnection Card?,00154520509765022271286ed488ffbf,7,165
3013,2317,When will the Beijing all-in-one card be upgraded to the Beijing-Tianjin-Hebei interconnection card?,Beijing municipal transportation all-in-one card upgraded to Beijing-Tianjin-Hebei interconnection card,00154520527510922275286ed488ffbf,22,169
3014,438,There is no smart home access card in the wallet.,"There is no ""door card"" or ""smart home door card"" in the wallet.",00156343370762200035286ed488d1a3,11,282
3015,2494,What can I do if I forget the payment password?,Method of retrieving the payment password,00154201191187211121286ed4895296,11,163
3016,2447,I forgot to pay the password. I forgot the security question.,Method of retrieving the payment password,00154201191187211121286ed4895296,13,163
3017,3016,What is mobile phone recharge?,What is mobile phone recharge?,00154140377758916752286ed488ffbf,7,150
3018,4994,Can I get a key to the Honor 7x?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,14,70
3019,6724,The NFC bus card is overcharged.,Repeated Fee Deduction for Huawei Pay Traffic Card Swiping,00154140377723915917286ed488ffbf,11,23
3020,6162,Deregistering a Transportation Card,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,5,40
3021,720,Why can't I add my ID card?,What Can I Do If the Cannot Be Identified or the Certificate Information Is Incorrect?,00156169168164001161286ed4895296,8,260
3022,7678,Day,insulting,00148816713313415029005056a6636a,1,2
3023,1278,Why can't I swipe the key (access card) in the Huawei Pay?,Why can't I open the door key (access card) in the Huawei Pay?,00155140659573734410286ed4895296,26,222
3024,1034,Why didn't I take the transport and deduct my transportation costs?,"I didn't swipe my card, but I got a debit notice.",00155313876262718909286ed488ffbf,20,229
3025,619,cashing,What's the change?,00156317389577600092286ed488ffbf,7,271
3026,1570,"How to Handle the Problem that Adding a Bank Card Fails and the Message ""1000100001"" Is Displayed","What Can I Do If a Bank Card Fails to Be Added and the Message ""1000100001"" Is Displayed?",00154656689311127322286ed4895296,26,202
3027,1664,How to Use HuaweiPay,Models that support Huawei Pay bank cards and the number of supported cards,00154650689943909952286ed488d1a3,13,196
3028,4149,Password reset,Changing the Payment Password,00154140377750316545286ed488ffbf,4,89
3029,1156,I've been withheld from you for no reason.,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,8,225
3030,7594,"Hello, is anyone there?",salutes,00148816742528531742005056a6636a,6,4
3031,4159,What is the payment password?,What is the payment password?,00154140377750316544286ed488ffbf,6,88
3032,1113,Why is the fee deducted without knowing?,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,8,225
3033,6068,Is the Balance of the Traffic Card Bound to the Mobile Phone and Physical Card Universal?,Can I transfer the balance of my transportation card to a physical card?,00154140377723915944286ed488ffbf,20,44
3034,3042,Bill query,Method of Viewing Consumption Information in Bills,00154140377758916748286ed488ffbf,4,146
3035,3196,Where are the details?,Viewing Huawei Pay Bank Card Transaction Records,00154140377758816728286ed488ffbf,6,127
3036,2416,What can I do if I forget my payment password and security question?,Method of retrieving the payment password,00154201191187211121286ed4895296,15,163
3037,3559,Real-name authentication for Huawei accounts,Relationship Between Huawei ID and Vmall Real-Name Authentication,00154140377750416566286ed488ffbf,8,109
3038,3413,Why can't I recognize my payment by scanning the QR code?,What can I do if my phone does not respond when I swipe a bank card?,00154140377758816721286ed488ffbf,14,120
3039,7031,Which cities can use a transportation card?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,10,20
3040,7789,"Orders in full reduction not completed, I want this offer, again to participate in it?","After a subscriber binds a card for the first time, the subscriber participates in the mobile phone top-up activity. If the subscriber exits the order before the final payment is complete, can the subscriber still enjoy the preference when the subscriber participates in the activity again?",2.28052630406993E+17,23,326
3041,886,How do I delete the movie tickets in my wallet?,Method of deleting the time net movie ticket added to Huawei Pay,00155780404670300913286ed488ffbf,17,246
3042,6559,Does the Navo 5i pro support transportation cards?,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,20,29
3043,343,Why can't I add a bus card to my HUAWEI nova 5i pro wallet?,What can I do if I cannot see the entrance for adding Huawei Pay traffic cards?,00156350271606100292286ed488ffbf,26,286
3044,3814,How do I disassociate from Alipay?,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,10,99
3045,4520,Failed to open the door using the key.,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,7,72
3046,1945,"Hello, I have a Zhang Bei Beijing transit card. Can I apply for the Beijing-Tianjin-Hebei bus card again?",Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,24,194
3047,7777,Recharge record of the balance deduction activity.,Querying the Recharge Records of the Mobile Phone Recharge Activity,2.28053144251176E+17,9,328
3048,7651,b. Residency,salutes,00148816742528531742005056a6636a,2,4
3049,1627,Models that support HuaweiPay bank cards and the number of supported cards,Models that support Huawei Pay bank cards and the number of supported cards,00154650689943909952286ed488d1a3,24,196
3050,1480,What can I do if I have not received my transportation card after recharging it on my band?,The top-up fails or is not received by the watch2 and Honor Band 3.,00154770900833823358286ed488ffbf,18,210
3051,530,Product Selection in the Flexible Period,Product Selection in the Flexible Period,00156317389579700126286ed488ffbf,8,277
3052,4015,"Hello, my bank card has been added to the Huawei Pay, but swiping the card still lets add a new bank card.",Failed to Add a Bank Card,00154140377750316549286ed488ffbf,33,93
3053,2670,My Huawei account login error.,What can I do if I can't log in with my Huawei ID?,00154140377804317316286ed488ffbf,10,158
3054,1845,Can't find Shengjingtong Card,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,7,194
3055,763,Hebei traffic card can't be recharged?,What Can I Do If the Recharge Service of Hebei Traffic All-in-One Card Is Suspended?,00156168896609901153286ed4895296,14,257
3056,3568,What does a special business trip mean?,"Bank Bills Show ""Consumption of Special Business Trips for People's Livelihood""",00154140377750416565286ed488ffbf,10,108
3057,2396,"I forgot the payment code, I forgot the security question.",Method of retrieving the payment password,00154201191187211121286ed4895296,16,163
3058,2274,"Beijing, Tianjin and Hebei interconnection card charging is incorrect, how to do?","Beijing-Tianjin-Hebei interconnection card in the use of the process of tariff and balance of dissent, how to deal with it?",00154520541275322278286ed488ffbf,17,172
3059,356,Why isn't there a traffic card entrance?,What can I do if I cannot see the entrance for adding Huawei Pay traffic cards?,00156350271606100292286ed488ffbf,9,286
3060,3653,How can I update the security question?,Method of resetting the security question,00154140377750416558286ed488ffbf,14,101
3061,6427,Why can't I recharge my bus card using NFC after I update the system?,Huawei Pay Traffic Card Recharge Not Received,00154140377723915928286ed488ffbf,24,30
3062,2213,Application Scope of Shanghai Transportation Card,Usage scenario of the transportation card: applicable scope of the all-in-one card in each city,00154597944352547139286ed488dfeb,9,179
3063,3714,I would like to cancel the quick payment by bank card,Method of Removing Bank Card from Online Payment,00154140377750316557286ed488ffbf,12,100
3064,6782,Method of Obtaining Recharge Invoice,Obtain the top-up invoice of the Huawei Pay transportation card.,00154140377723915916286ed488ffbf,9,22
3065,6095,Unable to activate a SIM card,Failed to add the transportation card to the Huawei Pay.,00154140377723915941286ed488ffbf,4,41
3066,3228,How can I use my mobile phone to take the subway?,Method of Using Bank Card to Swipe Bus and Metro,00154140377758816727286ed488ffbf,8,126
3067,4783,Can I use the door key to access the Honor 8Xmas?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,15,70
3068,6519,Why can't I use flash payment?,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,7,29
3069,5552,Unable to enter through subway passage,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,10,58
